request_id,conversation_id,period,created_at,employee_id,employee_department,category,topic,question_text,route,answer_source,knowledge_version,user_confirmed_resolved,resolution_type,recontact_within_24h,peer_reask,feedback_score,response_seconds,input_tokens,output_tokens,api_call_count,retry_count,status_code,error_type,api_cost_krw
R002034,C02034,month3,2026-08-16 17:40:00,E0300,재무,인사,근태,근태 수정 절차 알려줘,RULE,RULE,,0,document,0,0,3.7,0.57,0,0,0,0,200,,0.0
R002035,C02035,month3,2026-08-21 16:38:00,E0126,디자인,인사,연차,연차 신청 방법 알려줘,FAQ,FAQ,faq_연차_v2,0,coworker,0,0,2.1,0.67,0,0,0,0,200,,0.0
R002036,C02036,month3,2026-08-01 13:56:00,E0212,고객지원,IT,계정,계정 잠금 해제 방법 알려줘,LLM,LLM,,1,chatbot,0,0,4.9,6.72,1029,367,1,0,200,,2.98
R002037,C02037,month3,2026-08-21 18:16:00,E0044,인사,IT,프로그램 설치,업무 프로그램 설치 절차 알려줘,LLM,LLM,,1,chatbot,0,0,3.4,4.11,1191,609,1,0,200,,4.23
R002038,C02038,month3,2026-08-15 19:40:00,E0248,개발,총무,비품,사무용 비품 신청 방법 알려줘,RAG,RAG,비품_guide_v2,0,department,1,0,2.9,5.82,1397,320,3,2,200,,9.9
R002039,C02039,month3,2026-08-10 13:08:00,E0276,재무,IT,네트워크,사내 인터넷 연결이 불안정해,FAQ,FAQ,faq_네트워크_v2,1,chatbot,0,0,3.0,0.66,0,0,0,0,200,,0.0
R002040,C02040,month3,2026-08-26 00:07:00,E0289,영업,재무,법인카드,법인카드 정산 방법 알려줘,FAQ,FAQ,faq_법인카드_v2,1,chatbot,0,0,3.7,0.63,0,0,0,0,200,,0.0
R002041,C02041,month3,2026-08-05 21:48:00,E0076,고객지원,일반규정,보안,자료 반출 기준 알려줘,LLM,LLM,,0,department,0,1,2.4,4.94,1054,251,1,0,200,,2.53
R002042,C02042,month3,2026-08-19 20:21:00,E0092,재무,IT,프로그램 설치,업무 프로그램 설치 절차 알려줘,LLM,LLM,,0,department,1,0,3.1,6.01,2000,378,1,0,200,,4.39
R002043,C02043,month3,2026-08-04 11:04:00,E0188,영업,IT,네트워크,사내 인터넷 연결이 불안정해,FAQ,FAQ,faq_네트워크_v2,1,chatbot,1,0,4.4,0.76,0,0,0,0,200,,0.0
R002044,C02044,month3,2026-08-11 03:40:00,E0293,재무,IT,VPN,VPN 설치/접속 방법 알려줘,FAQ,FAQ,faq_VPN_v2,1,chatbot,0,0,4.7,0.88,0,0,0,0,200,,0.0
R002045,C02045,month3,2026-08-15 17:25:00,E0141,개발,IT,VPN,VPN 설치/접속 방법 알려줘,RULE,RULE,,0,coworker,0,0,1.9,0.21,0,0,0,0,200,,0.0
R002046,C02046,month3,2026-08-03 18:29:00,E0190,재무,IT,계정,계정 잠금 해제 방법 알려줘,RAG,RAG,계정_guide_v2,1,chatbot,1,0,2.9,3.58,1313,234,1,0,200,,2.82
R002047,C02047,month3,2026-08-01 12:35:00,E0165,인사,인사,복지,복지포인트 사용 방법 알려줘,LLM,LLM,,0,department,0,0,2.0,5.44,1823,572,1,0,200,,4.95
R002048,C02048,month3,2026-08-20 06:20:00,E0173,영업,재무,경비,경비 처리 절차 알려줘,RAG,RAG,경비_guide_v2,1,chatbot,1,0,2.9,5.38,1503,345,1,0,200,,3.55
R002049,C02049,month3,2026-08-28 11:58:00,E0237,인사,IT,계정,계정 잠금 해제 방법 알려줘,LLM,LLM,,0,department,1,0,2.6,6.09,2070,228,1,0,200,,3.86
R002050,C02050,month3,2026-08-22 01:36:00,E0246,디자인,재무,법인카드,법인카드 정산 방법 알려줘,LLM,LLM,,0,coworker,1,0,1.0,6.46,1486,257,1,0,200,,3.16
R002051,C02051,month3,2026-08-06 12:43:00,E0002,재무,IT,프로그램 설치,업무 프로그램 설치 절차 알려줘,LLM,LLM,,0,unresolved,0,0,2.7,2.9,1569,530,1,0,200,,4.42
R002052,C02052,month3,2026-08-14 14:04:00,E0288,IT운영,IT,계정,계정 잠금 해제 방법 알려줘,LLM,LLM,,0,coworker,0,0,2.4,3.95,1222,492,1,0,200,,3.78
R002053,C02053,month3,2026-08-01 08:44:00,E0114,고객지원,IT,계정,계정 잠금 해제 방법 알려줘,LLM,LLM,,1,chatbot,0,0,3.4,6.78,1833,300,1,0,200,,3.83
R002054,C02054,month3,2026-08-20 04:22:00,E0185,개발,IT,VPN,VPN 설치/접속 방법 알려줘,RAG,RAG,VPN_guide_v2,1,chatbot,1,0,3.8,4.4,853,427,1,0,200,,2.99
R002055,C02055,month3,2026-08-07 07:34:00,E0268,IT운영,총무,택배/우편,사내 우편 발송 절차 알려줘,FAQ,FAQ,faq_택배/우편_v2,1,chatbot,0,0,4.5,0.28,0,0,0,0,200,,0.0
R002056,C02056,month3,2026-08-10 02:04:00,E0122,IT운영,IT,VPN,VPN 설치/접속 방법 알려줘,FAQ,FAQ,faq_VPN_v2,1,chatbot,0,1,4.8,0.32,0,0,0,0,200,,0.0
R002057,C02057,month3,2026-08-22 01:12:00,E0134,디자인,일반규정,재택근무,재택근무 규정 알려줘,LLM,LLM,,1,chatbot,1,1,5.0,3.04,1094,221,1,0,200,,2.46
R002058,C02058,month3,2026-08-10 06:19:00,E0022,고객지원,인사,복지,복지포인트 사용 방법 알려줘,RAG,RAG,복지_guide_v2,0,document,0,0,3.2,3.31,1710,365,1,0,200,,3.93
R002059,C02059,month3,2026-08-16 15:31:00,E0279,영업,인사,급여,급여 지급/명세서 확인 방법 알려줘,RAG,RAG,급여_guide_v2,0,coworker,0,0,2.8,4.51,1122,180,1,0,200,,2.33
R002060,C02060,month3,2026-08-04 22:17:00,E0202,재무,일반규정,교육,사내 교육 신청 방법 알려줘,LLM,LLM,,0,document,0,0,1.9,5.2,1449,440,1,0,200,,3.88
R002061,C02061,month3,2026-08-23 09:20:00,E0283,기획,IT,프로그램 설치,업무 프로그램 설치 절차 알려줘,LLM,LLM,,0,coworker,0,1,3.0,5.15,2019,257,1,0,200,,3.91
R002062,C02062,month3,2026-08-01 13:09:00,E0007,인사,IT,프로그램 설치,업무 프로그램 설치 절차 알려줘,LLM,LLM,,0,coworker,0,0,3.9,5.12,1856,347,1,0,200,,4.06
R002063,C02063,month3,2026-08-26 05:11:00,E0295,개발,IT,네트워크,사내 인터넷 연결이 불안정해,LLM,LLM,,0,coworker,0,0,2.1,6.55,1015,407,1,0,200,,3.13
R002064,C02064,month3,2026-08-16 14:00:00,E0030,IT운영,인사,근태,근태 수정 절차 알려줘,LLM,LLM,,0,document,0,0,3.6,5.26,1840,544,1,0,200,,4.86
R002065,C02065,month3,2026-08-30 02:31:00,E0243,디자인,인사,급여,급여 지급/명세서 확인 방법 알려줘,FAQ,FAQ,faq_급여_v2,1,chatbot,1,0,4.6,0.41,0,0,0,0,200,,0.0
R002066,C02066,month3,2026-08-07 15:49:00,E0248,IT운영,인사,복지,복지포인트 사용 방법 알려줘,FAQ,FAQ,faq_복지_v2,1,chatbot,0,0,3.8,0.27,0,0,0,0,200,,0.0
R002067,C02067,month3,2026-08-07 06:50:00,E0282,기획,총무,택배/우편,사내 우편 발송 절차 알려줘,RULE,RULE,,0,department,0,0,2.4,0.2,0,0,0,0,200,,0.0
R002068,C02068,month3,2026-08-27 00:03:00,E0103,고객지원,IT,프로그램 설치,업무 프로그램 설치 절차 알려줘,FAQ,FAQ,faq_프로그램 설치_v2,1,chatbot,1,1,4.3,0.2,0,0,0,0,200,,0.0
R002069,C02069,month3,2026-08-13 06:34:00,E0208,재무,일반규정,교육,사내 교육 신청 방법 알려줘,LLM,LLM,,1,chatbot,0,1,3.7,4.71,1249,419,1,0,200,,3.51
R002070,C02070,month3,2026-08-16 08:40:00,E0245,기획,IT,프로그램 설치,업무 프로그램 설치 절차 알려줘,RULE,RULE,,0,coworker,1,1,2.5,0.28,0,0,0,0,200,,0.0
R002071,C02071,month3,2026-08-07 07:51:00,E0182,디자인,총무,회의실,회의실 예약 방법 알려줘,LLM,LLM,,0,unresolved,1,0,1.7,4.13,1010,465,1,0,200,,3.37
R002072,C02072,month3,2026-08-23 18:21:00,E0145,재무,재무,경비,경비 처리 절차 알려줘,RAG,RAG,경비_guide_v2,1,chatbot,0,0,4.4,3.07,1719,380,1,0,200,,4.0
R002073,C02073,month3,2026-08-25 04:01:00,E0225,IT운영,IT,네트워크,사내 인터넷 연결이 불안정해,LLM,LLM,,0,coworker,0,0,1.0,3.99,1322,235,1,0,200,,2.84
R002074,C02074,month3,2026-08-03 19:23:00,E0206,디자인,일반규정,재택근무,재택근무 규정 알려줘,LLM,LLM,,0,department,0,1,2.2,6.05,1282,471,1,0,200,,3.77
R002075,C02075,month3,2026-08-26 06:16:00,E0043,기획,일반규정,재택근무,재택근무 규정 알려줘,LLM,LLM,,1,chatbot,0,0,3.3,4.4,1816,557,1,0,200,,4.88
R002076,C02076,month3,2026-08-03 17:43:00,E0226,고객지원,IT,네트워크,사내 인터넷 연결이 불안정해,LLM,LLM,,0,document,1,0,2.6,6.12,1237,342,1,0,200,,3.17
R002077,C02077,month3,2026-08-15 19:16:00,E0151,디자인,인사,연차,연차 신청 방법 알려줘,LLM,LLM,,1,chatbot,0,0,3.6,2.89,1568,530,1,0,200,,4.42
R002078,C02078,month3,2026-08-20 22:00:00,E0242,기획,IT,VPN,VPN 설치/접속 방법 알려줘,FAQ,FAQ,faq_VPN_v2,1,chatbot,0,0,3.8,0.59,0,0,0,0,200,,0.0
R002079,C02079,month3,2026-08-25 16:09:00,E0290,IT운영,총무,택배/우편,사내 우편 발송 절차 알려줘,RAG,RAG,택배/우편_guide_v2,1,chatbot,1,1,3.1,5.37,1363,410,1,0,200,,3.63
R002080,C02080,month3,2026-08-07 20:40:00,E0220,디자인,재무,출장비,출장비 정산 기준 알려줘,FAQ,FAQ,faq_출장비_v2,1,chatbot,1,1,4.2,0.37,0,0,0,0,200,,0.0
R002081,C02081,month3,2026-08-24 18:59:00,E0037,고객지원,일반규정,보안,자료 반출 기준 알려줘,LLM,LLM,,0,coworker,0,1,3.2,3.44,1861,274,1,0,200,,3.76
R002082,C02082,month3,2026-08-19 05:41:00,E0015,재무,재무,경비,경비 처리 절차 알려줘,RAG,RAG,경비_guide_v2,1,chatbot,0,1,4.1,5.22,1315,181,1,0,200,,2.6
R002083,C02083,month3,2026-08-24 02:55:00,E0266,IT운영,인사,급여,급여 지급/명세서 확인 방법 알려줘,FAQ,FAQ,faq_급여_v2,1,chatbot,0,1,4.2,0.56,0,0,0,0,200,,0.0
R002084,C02084,month3,2026-08-15 09:59:00,E0214,개발,IT,프로그램 설치,업무 프로그램 설치 절차 알려줘,RAG,RAG,프로그램 설치_guide_v2,1,chatbot,0,0,3.2,3.9,1724,206,1,0,200,,3.28
R002085,C02085,month3,2026-08-28 05:39:00,E0184,개발,재무,법인카드,법인카드 정산 방법 알려줘,RAG,RAG,법인카드_guide_v2,1,chatbot,0,0,4.2,4.41,1227,313,1,0,200,,3.03
R002086,C02086,month3,2026-08-11 06:43:00,E0160,IT운영,인사,급여,급여 지급/명세서 확인 방법 알려줘,RAG,RAG,급여_guide_v2,1,chatbot,0,0,3.7,4.71,1013,434,1,0,200,,3.24
R002087,C02087,month3,2026-08-16 20:25:00,E0179,개발,재무,경비,경비 처리 절차 알려줘,LLM,LLM,,0,document,0,0,3.8,5.18,1913,376,1,0,200,,4.26
R002088,C02088,month3,2026-08-20 00:15:00,E0150,재무,인사,급여,급여 지급/명세서 확인 방법 알려줘,LLM,LLM,,1,chatbot,0,0,5.0,3.12,1731,569,1,0,200,,4.81
R002089,C02089,month3,2026-08-20 04:06:00,E0271,고객지원,일반규정,교육,사내 교육 신청 방법 알려줘,RAG,RAG,교육_guide_v2,1,chatbot,0,1,3.6,4.27,1742,328,3,2,200,,11.45
R002090,C02090,month3,2026-08-18 01:34:00,E0172,디자인,IT,프로그램 설치,업무 프로그램 설치 절차 알려줘,FAQ,FAQ,faq_프로그램 설치_v2,1,chatbot,0,1,4.2,0.37,0,0,0,0,200,,0.0
R002091,C02091,month3,2026-08-29 22:38:00,E0113,디자인,일반규정,교육,사내 교육 신청 방법 알려줘,RAG,RAG,교육_guide_v2,1,chatbot,0,0,3.4,3.28,1700,357,1,0,200,,3.88
R002092,C02092,month3,2026-08-23 20:23:00,E0209,개발,인사,급여,급여 지급/명세서 확인 방법 알려줘,RAG,RAG,급여_guide_v2,0,coworker,1,1,2.4,3.37,1727,276,1,0,200,,3.58
R002093,C02093,month3,2026-08-03 23:02:00,E0098,인사,재무,출장비,출장비 정산 기준 알려줘,FAQ,FAQ,faq_출장비_v2,1,chatbot,0,1,4.5,0.81,0,0,0,0,200,,0.0
R002094,C02094,month3,2026-08-20 13:32:00,E0132,인사,재무,출장비,출장비 정산 기준 알려줘,LLM,LLM,,0,unresolved,1,0,1.0,5.67,2012,613,1,0,200,,5.39
R002095,C02095,month3,2026-08-24 19:29:00,E0143,고객지원,인사,급여,급여 지급/명세서 확인 방법 알려줘,LLM,LLM,,0,coworker,0,0,3.3,5.21,1119,363,1,0,200,,3.09
R002096,C02096,month3,2026-08-05 15:16:00,E0025,영업,인사,급여,급여 지급/명세서 확인 방법 알려줘,LLM,LLM,,1,chatbot,1,0,3.5,4.75,2027,562,1,0,200,,5.2
R002097,C02097,month3,2026-08-28 19:27:00,E0249,재무,재무,경비,경비 처리 절차 알려줘,LLM,LLM,,0,department,0,0,3.0,4.97,2112,377,1,0,200,,4.54
R002098,C02098,month3,2026-08-07 01:24:00,E0113,개발,재무,경비,경비 처리 절차 알려줘,RAG,RAG,경비_guide_v2,1,chatbot,0,0,3.6,2.81,1240,395,3,2,200,,10.18
R002099,C02099,month3,2026-08-03 06:28:00,E0158,기획,재무,출장비,출장비 정산 기준 알려줘,RAG,RAG,출장비_guide_v2,1,chatbot,1,1,4.4,2.59,1332,247,1,0,200,,2.9
R002100,C02100,month3,2026-08-27 00:56:00,E0129,IT운영,IT,네트워크,사내 인터넷 연결이 불안정해,LLM,LLM,,0,department,0,1,1.5,3.22,1728,417,1,0,200,,4.17
R002101,C02101,month3,2026-08-20 04:40:00,E0289,개발,IT,네트워크,사내 인터넷 연결이 불안정해,LLM,LLM,,0,document,0,1,2.5,6.56,1049,558,1,0,200,,3.81
R002102,C02102,month3,2026-08-02 06:25:00,E0025,개발,IT,네트워크,사내 인터넷 연결이 불안정해,LLM,LLM,,0,department,0,1,2.6,6.02,1817,586,1,0,200,,5.0
R002103,C02103,month3,2026-08-16 13:45:00,E0104,기획,인사,연차,연차 신청 방법 알려줘,RAG,RAG,연차_guide_v2,1,chatbot,0,1,4.0,2.62,1052,308,1,0,200,,2.77
R002104,C02104,month3,2026-08-20 07:36:00,E0113,개발,재무,법인카드,법인카드 정산 방법 알려줘,RULE,RULE,,0,coworker,0,0,3.6,0.22,0,0,0,0,200,,0.0
R002105,C02105,month3,2026-08-12 14:57:00,E0266,재무,재무,출장비,출장비 정산 기준 알려줘,FAQ,FAQ,faq_출장비_v2,1,chatbot,0,0,5.0,0.56,0,0,0,0,200,,0.0
R002106,C02106,month3,2026-08-19 16:54:00,E0197,기획,IT,네트워크,사내 인터넷 연결이 불안정해,FAQ,FAQ,faq_네트워크_v2,1,chatbot,0,0,4.6,0.24,0,0,0,0,200,,0.0
R002107,C02107,month3,2026-08-25 11:56:00,E0113,영업,IT,네트워크,사내 인터넷 연결이 불안정해,RAG,RAG,네트워크_guide_v2,1,chatbot,0,0,3.7,3.18,1419,363,1,0,200,,3.51
R002108,C02108,month3,2026-08-22 22:10:00,E0216,인사,총무,비품,사무용 비품 신청 방법 알려줘,LLM,LLM,,0,coworker,1,0,1.0,4.17,1402,413,1,0,200,,3.7
R002109,C02109,month3,2026-08-23 09:09:00,E0123,개발,인사,연차,연차 신청 방법 알려줘,RAG,RAG,연차_guide_v2,1,chatbot,0,1,3.9,5.67,1509,297,1,0,200,,3.36
R002110,C02110,month3,2026-08-27 23:12:00,E0240,영업,재무,출장비,출장비 정산 기준 알려줘,LLM,LLM,,0,coworker,1,1,2.6,5.16,1730,532,1,0,200,,4.66
R002111,C02111,month3,2026-08-01 21:38:00,E0215,인사,재무,출장비,출장비 정산 기준 알려줘,FAQ,FAQ,faq_출장비_v2,1,chatbot,0,1,4.6,0.79,0,0,0,0,200,,0.0
R002112,C02112,month3,2026-08-24 03:14:00,E0208,IT운영,IT,계정,계정 잠금 해제 방법 알려줘,LLM,LLM,,0,coworker,0,0,2.0,4.91,1584,291,1,0,200,,3.44
R002113,C02113,month3,2026-08-15 14:18:00,E0069,재무,인사,연차,연차 신청 방법 알려줘,LLM,LLM,,0,unresolved,0,0,3.6,5.2,1235,264,1,0,200,,2.84
R002114,C02114,month3,2026-08-12 07:44:00,E0180,재무,일반규정,보안,자료 반출 기준 알려줘,LLM,LLM,,0,department,0,0,2.3,6.32,1925,249,1,0,200,,3.74
R002115,C02115,month3,2026-08-21 23:57:00,E0032,인사,재무,법인카드,법인카드 정산 방법 알려줘,RAG,RAG,법인카드_guide_v2,1,chatbot,1,0,4.2,4.66,1135,219,2,1,200,,5.02
R002116,C02116,month3,2026-08-29 11:57:00,E0082,기획,인사,근태,근태 수정 절차 알려줘,FAQ,FAQ,faq_근태_v2,1,chatbot,0,0,4.3,0.64,0,0,0,0,200,,0.0
R002117,C02117,month3,2026-08-12 04:39:00,E0083,기획,인사,급여,급여 지급/명세서 확인 방법 알려줘,LLM,LLM,,1,chatbot,1,0,4.7,4.54,1731,443,1,0,200,,4.28
R002118,C02118,month3,2026-08-10 03:18:00,E0111,기획,IT,VPN,VPN 설치/접속 방법 알려줘,LLM,LLM,,0,department,0,0,2.7,5.72,1680,345,1,0,200,,3.8
R002119,C02119,month3,2026-08-19 17:26:00,E0010,기획,재무,출장비,출장비 정산 기준 알려줘,FAQ,FAQ,faq_출장비_v2,1,chatbot,0,0,4.2,0.42,0,0,0,0,200,,0.0
R002120,C02120,month3,2026-08-25 13:52:00,E0150,인사,재무,법인카드,법인카드 정산 방법 알려줘,LLM,LLM,,0,document,1,0,2.6,6.17,1591,398,1,0,504,timeout,3.9
R002121,C02121,month3,2026-08-14 04:48:00,E0190,영업,인사,복지,복지포인트 사용 방법 알려줘,FAQ,FAQ,faq_복지_v2,1,chatbot,0,1,3.8,0.58,0,0,0,0,200,,0.0
R002122,C02122,month3,2026-08-28 20:40:00,E0249,영업,재무,경비,경비 처리 절차 알려줘,RULE,RULE,,0,coworker,1,1,2.8,0.53,0,0,0,0,200,,0.0
R002123,C02123,month3,2026-08-17 23:07:00,E0292,고객지원,재무,경비,경비 처리 절차 알려줘,FAQ,FAQ,faq_경비_v2,1,chatbot,0,0,3.8,0.8,0,0,0,0,200,,0.0
R002124,C02124,month3,2026-08-02 20:49:00,E0085,디자인,총무,택배/우편,사내 우편 발송 절차 알려줘,RULE,RULE,,0,department,0,0,2.9,0.56,0,0,0,0,200,,0.0
R002125,C02125,month3,2026-08-19 21:04:00,E0231,고객지원,인사,급여,급여 지급/명세서 확인 방법 알려줘,RAG,RAG,급여_guide_v2,0,coworker,0,0,3.2,4.52,1446,290,1,0,200,,3.24
R002126,C02126,month3,2026-08-02 01:26:00,E0221,개발,인사,연차,연차 신청 방법 알려줘,LLM,LLM,,0,department,0,0,2.6,5.84,2020,327,1,0,200,,4.2
R002127,C02127,month3,2026-08-29 22:23:00,E0023,재무,인사,급여,급여 지급/명세서 확인 방법 알려줘,LLM,LLM,,1,chatbot,1,0,2.8,3.61,1157,271,1,0,200,,2.76
R002128,C02128,month3,2026-08-07 16:04:00,E0299,재무,IT,VPN,VPN 설치/접속 방법 알려줘,FAQ,FAQ,faq_VPN_v2,1,chatbot,0,1,4.0,0.8,0,0,0,0,200,,0.0
R002129,C02129,month3,2026-08-27 11:48:00,E0229,영업,일반규정,보안,자료 반출 기준 알려줘,FAQ,FAQ,faq_보안_v2,1,chatbot,0,0,4.1,0.63,0,0,0,0,200,,0.0
R002130,C02130,month3,2026-08-29 00:55:00,E0065,개발,IT,계정,계정 잠금 해제 방법 알려줘,LLM,LLM,,0,unresolved,0,1,2.8,4.27,1427,297,3,2,200,,9.74
R002131,C02131,month3,2026-08-19 01:29:00,E0066,개발,총무,비품,사무용 비품 신청 방법 알려줘,FAQ,FAQ,faq_비품_v2,1,chatbot,1,1,4.3,0.4,0,0,0,0,200,,0.0
R002132,C02132,month3,2026-08-01 18:12:00,E0182,디자인,재무,출장비,출장비 정산 기준 알려줘,LLM,LLM,,0,unresolved,1,0,2.3,6.1,1888,279,1,0,200,,3.81
R002133,C02133,month3,2026-08-24 16:03:00,E0221,영업,IT,VPN,VPN 설치/접속 방법 알려줘,RAG,RAG,VPN_guide_v2,1,chatbot,0,1,4.3,3.52,1721,290,1,0,200,,3.63
R002134,C02134,month3,2026-08-25 13:13:00,E0161,인사,총무,비품,사무용 비품 신청 방법 알려줘,LLM,LLM,,0,department,0,0,2.0,6.27,1357,461,1,0,200,,3.84
R002135,C02135,month3,2026-08-01 22:11:00,E0083,디자인,IT,VPN,VPN 설치/접속 방법 알려줘,RAG,RAG,VPN_guide_v2,1,chatbot,1,1,4.3,4.59,1435,180,1,0,200,,2.77
R002136,C02136,month3,2026-08-01 13:20:00,E0161,고객지원,인사,근태,근태 수정 절차 알려줘,RAG,RAG,근태_guide_v2,0,department,0,0,2.3,5.0,1647,391,3,2,200,,11.84
R002137,C02137,month3,2026-08-01 21:51:00,E0270,개발,일반규정,보안,자료 반출 기준 알려줘,RULE,RULE,,0,unresolved,0,0,2.0,0.69,0,0,0,0,200,,0.0
R002138,C02138,month3,2026-08-13 14:52:00,E0158,고객지원,일반규정,재택근무,재택근무 규정 알려줘,LLM,LLM,,0,coworker,1,0,3.0,6.58,1013,533,1,0,200,,3.66
R002139,C02139,month3,2026-08-11 21:12:00,E0138,개발,총무,비품,사무용 비품 신청 방법 알려줘,LLM,LLM,,0,department,0,0,1.6,5.42,1348,598,1,0,200,,4.4
R002140,C02140,month3,2026-08-12 18:52:00,E0102,재무,IT,계정,계정 잠금 해제 방법 알려줘,RAG,RAG,계정_guide_v2,1,chatbot,0,0,3.3,4.08,1604,290,1,0,200,,3.46
R002141,C02141,month3,2026-08-28 14:04:00,E0206,영업,IT,계정,계정 잠금 해제 방법 알려줘,FAQ,FAQ,faq_계정_v2,0,department,0,0,3.5,0.31,0,0,0,0,200,,0.0
R002142,C02142,month3,2026-08-10 12:13:00,E0068,영업,인사,연차,연차 신청 방법 알려줘,FAQ,FAQ,faq_연차_v2,1,chatbot,1,0,3.7,0.35,0,0,0,0,200,,0.0
R002143,C02143,month3,2026-08-07 04:16:00,E0267,개발,총무,회의실,회의실 예약 방법 알려줘,RULE,RULE,,0,department,0,0,2.8,0.37,0,0,0,0,200,,0.0
R002144,C02144,month3,2026-08-17 22:05:00,E0155,인사,IT,네트워크,사내 인터넷 연결이 불안정해,LLM,LLM,,0,coworker,1,0,2.3,6.42,1887,516,1,0,200,,4.81
R002145,C02145,month3,2026-08-28 22:24:00,E0102,디자인,총무,비품,사무용 비품 신청 방법 알려줘,FAQ,FAQ,faq_비품_v2,1,chatbot,0,0,4.8,0.22,0,0,0,0,200,,0.0
R002146,C02146,month3,2026-08-19 09:56:00,E0139,디자인,IT,네트워크,사내 인터넷 연결이 불안정해,LLM,LLM,,1,chatbot,0,0,3.9,6.78,1688,535,1,0,200,,4.61
R002147,C02147,month3,2026-08-23 22:36:00,E0026,IT운영,총무,비품,사무용 비품 신청 방법 알려줘,LLM,LLM,,0,unresolved,0,1,2.4,3.05,1128,302,1,0,200,,2.85
R002148,C02148,month3,2026-08-23 02:55:00,E0029,인사,재무,경비,경비 처리 절차 알려줘,LLM,LLM,,0,department,1,0,2.1,6.27,1378,221,1,0,200,,2.86
R002149,C02149,month3,2026-08-11 02:40:00,E0230,디자인,재무,법인카드,법인카드 정산 방법 알려줘,LLM,LLM,,0,document,1,0,2.3,2.92,1363,499,1,0,200,,4.0
R002150,C02150,month3,2026-08-17 00:41:00,E0100,재무,IT,프로그램 설치,업무 프로그램 설치 절차 알려줘,FAQ,FAQ,faq_프로그램 설치_v2,1,chatbot,0,0,3.9,0.43,0,0,0,0,200,,0.0
R002151,C02151,month3,2026-08-18 06:21:00,E0199,디자인,IT,프로그램 설치,업무 프로그램 설치 절차 알려줘,LLM,LLM,,0,document,0,0,1.8,2.93,1356,577,1,0,200,,4.32
R002152,C02152,month3,2026-08-04 01:51:00,E0019,IT운영,IT,프로그램 설치,업무 프로그램 설치 절차 알려줘,LLM,LLM,,0,coworker,1,0,2.0,6.26,1145,457,1,0,200,,3.52
R002153,C02153,month3,2026-08-17 13:41:00,E0221,디자인,IT,프로그램 설치,업무 프로그램 설치 절차 알려줘,RAG,RAG,프로그램 설치_guide_v2,1,chatbot,0,0,2.5,2.59,1733,361,1,0,200,,3.94
R002154,C02154,month3,2026-08-25 04:11:00,E0083,개발,IT,VPN,VPN 설치/접속 방법 알려줘,RAG,RAG,VPN_guide_v2,1,chatbot,1,1,4.0,3.55,934,233,1,0,200,,2.29
R002155,C02155,month3,2026-08-07 08:32:00,E0134,영업,일반규정,재택근무,재택근무 규정 알려줘,FAQ,FAQ,faq_재택근무_v2,1,chatbot,0,1,4.7,0.85,0,0,0,0,200,,0.0
R002156,C02156,month3,2026-08-07 06:48:00,E0055,영업,인사,연차,연차 신청 방법 알려줘,LLM,LLM,,0,unresolved,0,1,2.9,5.33,2061,227,1,0,200,,3.84
R002157,C02157,month3,2026-08-12 15:20:00,E0245,영업,IT,VPN,VPN 설치/접속 방법 알려줘,RAG,RAG,VPN_guide_v2,1,chatbot,0,0,3.8,4.55,1574,322,1,0,200,,3.56
R002158,C02158,month3,2026-08-12 05:33:00,E0135,인사,재무,법인카드,법인카드 정산 방법 알려줘,RAG,RAG,법인카드_guide_v2,1,chatbot,0,1,3.3,4.03,1256,422,1,0,200,,3.53
R002159,C02159,month3,2026-08-23 19:38:00,E0171,디자인,IT,네트워크,사내 인터넷 연결이 불안정해,RAG,RAG,네트워크_guide_v2,0,document,1,0,3.2,2.57,1182,415,1,0,200,,3.4
R002160,C02160,month3,2026-08-22 20:51:00,E0122,재무,일반규정,교육,사내 교육 신청 방법 알려줘,RAG,RAG,교육_guide_v2,1,chatbot,0,0,4.7,4.19,1530,385,1,0,200,,3.76
